start
1691137,63.40,2600.00,2190.00,5309.00,4263.00,18.00,2657.00,2392.00,3363.00,64.06,63.99,62.91,95.73,2.16,2.14,2.15,0.75,4.30
1701140,63.60,2634.00,2237.00,5239.00,4204.00,27.00,2680.00,2469.00,3529.00,63.77,63.62,63.56,95.97,2.14,2.17,2.18,0.77,4.28
1711138,63.80,2570.00,2205.00,5168.00,4142.00,51.00,2678.00,2390.00,3531.00,64.12,64.06,64.79,95.56,2.15,2.14,2.09,0.77,4.27
1721140,64.00,2462.00,2018.00,5087.00,4007.00,29.00,2576.00,2297.00,3417.00,63.96,63.93,63.96,95.89,2.16,2.16,2.14,0.76,4.25
1731140,64.20,2462.00,1962.00,4977.00,3933.00,20.00,2597.00,2306.00,3406.00,64.37,64.28,64.56,95.56,2.13,2.13,2.10,0.76,4.25
1741133,64.40,2515.00,1932.00,4919.00,3861.00,21.00,2591.00,2310.00,3514.00,64.79,64.75,65.14,95.97,2.09,2.09,2.06,0.76,4.22
1751143,64.60,2556.00,1928.00,4912.00,3831.00,41.00,2594.00,2253.00,3442.00,64.50,65.11,64.18,96.05,2.11,2.06,2.13,0.76,4.21
1761143,64.80,2518.00,1887.00,4880.00,3775.00,54.00,2615.00,2283.00,3473.00,65.73,65.50,64.63,95.89,2.04,2.05,2.10,0.76,4.18
1771143,65.00,2457.00,1754.00,4787.00,3640.00,27.00,2571.00,2191.00,3459.00,65.21,64.88,65.17,95.48,2.06,2.08,2.06,0.76,4.19
1781144,65.20,2475.00,1690.00,4689.00,3594.00,24.00,2532.00,2112.00,3336.00,65.53,65.47,65.47,95.97,2.05,2.04,2.03,0.76,4.17
1791147,65.40,2523.00,1716.00,4649.00,3528.00,22.00,2534.00,2143.00,3386.00,65.83,65.86,65.86,96.05,2.01,2.01,2.01,0.77,4.15
1801149,65.60,2509.00,1671.00,4644.00,3509.00,46.00,2528.00,2183.00,3449.00,65.73,66.46,66.39,96.22,2.01,1.99,1.97,0.75,4.11
1811150,65.80,2471.00,1588.00,4620.00,3437.00,49.00,2525.00,2182.00,3402.00,66.53,65.73,65.93,95.97,1.97,2.02,2.00,0.76,4.12
1821149,66.00,2393.00,1488.00,4525.00,3298.00,19.00,2453.00,2106.00,3382.00,65.96,65.99,65.93,95.89,2.01,1.97,2.01,0.76,4.11
1831150,66.20,2446.00,1424.00,4461.00,3274.00,15.00,2438.00,2045.00,3301.00,66.43,66.39,66.39,95.73,1.97,1.97,1.97,0.77,4.09
1841147,66.40,2437.00,1525.00,4450.00,3263.00,21.00,2399.00,2013.00,3290.00,66.53,67.90,68.01,95.56,1.97,1.93,1.86,0.76,4.08
1851155,66.60,2484.00,1459.00,4431.00,3250.00,33.00,2481.00,2075.00,3433.00,67.28,67.42,67.24,96.47,1.92,1.91,1.92,0.76,4.06
1861147,66.80,2394.00,1313.00,4407.00,3200.00,33.00,2485.00,2056.00,3398.00,67.07,67.00,66.80,95.48,1.93,1.94,1.94,0.75,4.07
1871150,67.00,2414.00,1293.00,4321.00,3183.00,16.00,2417.00,2038.00,3358.00,67.14,67.14,67.11,96.39,1.92,1.93,1.93,0.77,4.03
1881150,67.20,2438.00,1361.00,4354.00,3123.00,12.00,2389.00,2015.00,3228.00,67.28,69.56,67.55,95.56,1.91,1.91,1.90,0.75,4.03
1891149,67.40,2412.00,1324.00,4349.00,3144.00,33.00,2495.00,1967.00,3248.00,67.69,67.83,67.90,95.89,1.89,1.87,1.87,0.76,4.01
1901153,67.60,2358.00,1228.00,4297.00,3039.00,15.00,2431.00,2016.00,3365.00,68.04,68.22,68.01,96.47,1.86,1.85,1.87,0.76,4.01
1911151,67.80,2342.00,1239.00,4245.00,3006.00,10.00,2390.00,1978.00,3368.00,67.83,67.97,67.55,95.64,1.88,1.87,1.89,0.75,3.99
1921151,68.00,2420.00,1311.00,4280.00,3083.00,11.00,2349.00,1899.00,3248.00,67.94,68.61,68.04,95.73,1.87,1.83,1.86,0.75,3.97
1931154,68.20,2341.00,1258.00,4260.00,3090.00,61.00,2411.00,1969.00,3315.00,68.26,68.43,68.90,95.64,1.85,1.85,1.81,0.75,3.96
1941155,68.40,2305.00,1188.00,4205.00,2998.00,22.00,2384.00,1908.00,3360.00,68.26,68.90,69.04,95.89,1.85,1.81,1.80,0.76,3.96
1951157,68.60,2409.00,1227.00,4235.00,3016.00,29.00,2335.00,1849.00,3218.00,68.58,71.96,68.54,95.56,1.83,1.82,1.83,0.75,3.93
1961156,68.80,2362.00,1213.00,4242.00,3017.00,32.00,2386.00,1876.00,3244.00,68.90,70.94,69.48,95.56,1.81,1.78,1.77,0.75,3.92
1971157,69.00,2272.00,1157.00,4215.00,2996.00,53.00,2391.00,1912.00,3273.00,69.04,69.59,69.08,95.73,1.81,1.77,1.80,0.75,3.91
1981159,69.20,2305.00,1146.00,4180.00,2924.00,11.00,2340.00,1902.00,3305.00,71.52,70.07,69.67,95.64,1.65,1.78,2.32,0.75,3.89
1991157,69.40,2331.00,1136.00,4187.00,2939.00,13.00,2298.00,1898.00,3275.00,69.93,74.93,69.81,95.73,1.75,1.74,1.76,0.75,3.89
2001160,69.60,2336.00,1245.00,4223.00,2937.00,36.00,2242.00,1838.00,3126.00,69.63,70.34,70.45,95.56,1.76,1.72,1.72,0.75,3.88
2011162,69.80,2332.00,1162.00,4177.00,2944.00,45.00,2311.00,1820.00,3154.00,69.89,70.75,69.93,95.64,1.75,1.71,1.75,0.75,3.86
2021163,70.00,2203.00,1106.00,4182.00,2955.00,23.00,2348.00,1817.00,3233.00,70.07,70.11,70.34,96.22,1.74,1.73,1.72,0.75,3.83
2031164,70.20,2326.00,1080.00,4088.00,2867.00,22.00,2328.00,1811.00,3239.00,70.34,70.26,70.45,95.56,1.72,1.72,1.72,0.75,3.84
2041165,70.40,2316.00,1083.00,4104.00,2863.00,11.00,2231.00,1814.00,3219.00,70.87,70.98,70.98,95.56,1.69,1.69,1.69,0.75,3.82
2051168,70.60,2325.00,1206.00,4148.00,2934.00,15.00,2254.00,1711.00,3165.00,70.53,70.98,71.41,95.56,1.71,1.68,1.66,0.75,3.81
2061165,70.80,2269.00,1195.00,4159.00,2899.00,20.00,2295.00,1780.00,3136.00,71.33,71.06,70.53,95.56,1.67,1.67,1.71,0.75,3.81
2071166,71.00,2244.00,1030.00,4071.00,2849.00,26.00,2320.00,1792.00,3296.00,70.91,71.06,70.91,95.48,1.69,1.69,1.69,0.75,3.79
2081167,71.20,2261.00,1201.00,4134.00,2859.00,12.00,2241.00,1702.00,3149.00,71.33,71.45,71.56,95.56,1.67,1.67,1.65,0.75,3.78
2091170,71.40,2248.00,1037.00,4106.00,2844.00,29.00,2294.00,1773.00,3237.00,71.56,71.96,72.08,95.73,1.65,1.63,1.62,0.76,3.76
2101170,71.60,2300.00,1071.00,4067.00,2811.00,16.00,2258.00,1755.00,3247.00,71.56,72.00,72.00,95.56,1.65,1.62,1.63,0.75,3.75
2111194,71.80,2346.00,1138.00,4112.00,2856.00,45.00,2274.00,1686.00,3129.00,72.15,71.92,72.11,96.39,1.62,1.63,1.63,0.76,3.73
2121175,72.00,2214.00,1025.00,4043.00,2843.00,22.00,2286.00,1789.00,3223.00,72.27,72.11,72.23,95.64,1.62,1.63,1.62,0.75,3.72
2131182,72.20,2233.00,997.00,4077.00,2820.00,13.00,2228.00,1709.00,3108.00,72.63,72.27,72.80,95.64,1.60,1.61,1.58,0.77,3.71
2141182,72.40,2310.00,1126.00,4095.00,2834.00,24.00,2305.00,1704.00,3210.00,72.96,72.92,73.04,96.05,1.58,1.58,1.56,0.78,3.70
2151182,72.60,2196.00,1042.00,4053.00,2803.00,23.00,2277.00,1733.00,3228.00,73.37,72.43,72.80,95.89,1.56,1.60,1.58,0.76,3.68
2161183,72.80,2196.00,980.00,4022.00,2776.00,12.00,2214.00,1661.00,3166.00,72.84,72.88,73.37,95.24,1.58,1.58,1.55,0.77,3.67
2171185,73.00,2330.00,1099.00,4060.00,2847.00,15.00,2199.00,1674.00,3110.00,73.20,74.03,72.96,95.73,1.57,1.52,1.58,0.76,3.66
2181186,73.20,2216.00,1086.00,4056.00,2823.00,15.00,2247.00,1690.00,3248.00,73.41,73.37,73.57,95.73,1.56,1.55,1.54,0.77,3.65
2191187,73.40,2177.00,974.00,4010.00,2785.00,35.00,2179.00,1643.00,3139.00,74.03,73.95,74.03,95.89,1.53,1.53,1.52,0.77,3.64
2201208,73.60,2203.00,947.00,4012.00,2795.00,9.00,2174.00,1606.00,3024.00,73.99,74.20,74.37,96.39,1.52,1.50,1.51,0.77,3.62
2211189,73.80,2246.00,989.00,4019.00,2772.00,16.00,2163.00,1649.00,3094.00,73.99,74.16,73.45,95.89,1.54,1.51,1.55,0.77,3.62
2221192,74.00,2261.00,1111.00,4026.00,2827.00,35.00,2244.00,1690.00,3234.00,74.08,74.41,74.16,95.73,1.53,1.50,1.50,0.77,3.61
2231192,74.20,2275.00,1067.00,4096.00,2826.00,34.00,2241.00,1644.00,3155.00,74.16,74.80,74.58,95.73,1.51,1.48,1.49,0.77,3.60
2241193,74.40,2253.00,1048.00,4039.00,2794.00,22.00,2250.00,1649.00,3220.00,74.89,74.71,75.32,95.56,1.49,1.48,1.46,0.77,3.59
2251185,74.60,2164.00,1055.00,4012.00,2825.00,17.00,2193.00,1602.00,3081.00,75.06,74.16,74.29,95.48,1.47,1.48,1.51,0.75,3.57
2261186,74.80,2159.00,982.00,4016.00,2822.00,18.00,2225.00,1622.00,3077.00,75.49,74.89,74.84,95.48,1.45,1.48,1.48,0.75,3.56
2271189,75.00,2170.00,935.00,3957.00,2779.00,15.00,2242.00,1652.00,3249.00,75.49,89.51,74.97,95.32,1.45,1.45,1.48,0.75,3.54
2281211,75.20,2170.00,928.00,3961.00,2719.00,15.00,2126.00,1624.00,3113.00,75.01,75.23,76.20,95.32,1.46,1.45,1.42,0.77,3.54
2291195,75.40,2125.00,933.00,3958.00,2720.00,10.00,2151.00,1560.00,3069.00,75.80,75.76,76.07,95.64,1.44,1.44,1.41,0.78,3.52
2301196,75.60,2163.00,914.00,3950.00,2765.00,12.00,2132.00,1533.00,3074.00,76.29,76.16,76.52,95.56,1.41,1.42,1.40,0.78,3.52
2311201,75.80,2152.00,918.00,3974.00,2677.00,8.00,2098.00,1534.00,3005.00,76.03,75.94,76.56,95.56,1.43,1.43,1.40,0.78,3.50
2321213,76.00,2150.00,878.00,3953.00,2805.00,31.00,2187.00,1619.00,3158.00,76.03,75.98,76.29,95.40,1.42,1.42,1.41,0.77,3.50
2331212,76.20,2116.00,877.00,3984.00,2707.00,19.00,2137.00,1566.00,3095.00,76.29,75.54,76.20,95.97,1.42,1.44,1.41,0.77,3.49
2341201,76.40,2121.00,913.00,4003.00,2772.00,34.00,2169.00,1585.00,3159.00,76.75,76.98,77.25,95.73,1.39,1.38,1.36,0.77,3.47
2351206,76.60,2095.00,941.00,3967.00,2783.00,10.00,2150.00,1547.00,3096.00,76.84,76.98,77.53,96.30,1.38,1.38,1.36,0.76,3.46
2361202,76.80,2228.00,993.00,4034.00,2738.00,28.00,2169.00,1606.00,3092.00,77.02,78.19,77.86,96.14,1.38,1.32,1.33,0.76,3.44
2371206,77.00,2177.00,967.00,4042.00,2711.00,15.00,2187.00,1592.00,3095.00,76.98,77.58,77.67,95.89,1.38,1.35,1.35,0.77,3.44
2381205,77.20,2185.00,1019.00,3991.00,2767.00,19.00,2160.00,1584.00,3106.00,77.25,77.25,77.44,95.40,1.37,1.37,1.03,0.77,3.43
2391207,77.40,2208.00,1006.00,4001.00,2756.00,35.00,2190.00,1606.00,3089.00,77.72,77.67,77.77,95.08,1.39,1.35,1.33,0.78,3.43
2401206,77.60,2197.00,989.00,3978.00,2748.00,10.00,2127.00,1550.00,3071.00,78.24,77.67,79.16,95.64,1.33,1.36,1.28,0.75,3.41
2411202,77.80,2195.00,949.00,3957.00,2726.00,10.00,2030.00,1507.00,2979.00,77.67,78.33,78.62,95.56,1.35,1.32,1.31,0.75,3.40
2421203,78.00,2195.00,965.00,3991.00,2712.00,12.00,2099.00,1467.00,2971.00,77.67,78.14,77.72,95.48,1.35,1.34,1.34,0.75,3.39
2431203,78.20,2215.00,990.00,3996.00,2753.00,10.00,2120.00,1528.00,2960.00,78.24,78.48,78.48,95.40,1.32,1.31,1.31,0.75,3.37
2441204,78.40,2224.00,922.00,4011.00,2689.00,12.00,2056.00,1487.00,2998.00,78.91,79.11,79.11,95.64,1.30,1.29,1.28,0.75,3.36
2451206,78.60,2115.00,931.00,3970.00,2758.00,11.00,2143.00,1531.00,2967.00,79.21,78.57,79.26,95.48,1.28,1.31,1.28,0.76,3.35
2461206,78.80,2128.00,911.00,3950.00,2790.00,18.00,2158.00,1467.00,2983.00,79.11,79.50,79.11,95.32,1.29,1.27,1.29,0.75,3.34
2471207,79.00,2166.00,934.00,3968.00,2742.00,13.00,2101.00,1489.00,2980.00,79.21,79.11,79.30,95.56,1.28,1.29,1.28,0.75,3.29
2481208,79.20,2138.00,945.00,4010.00,2802.00,12.00,2099.00,1445.00,2949.00,79.26,90.82,79.50,95.40,1.28,1.28,1.27,0.75,3.29
2491238,79.40,2103.00,846.00,3951.00,2719.00,8.00,2131.00,1515.00,3100.00,79.11,79.45,79.95,96.47,1.28,1.26,1.25,0.76,3.29
2501211,79.60,2086.00,866.00,3963.00,2681.00,13.00,2154.00,1506.00,3057.00,80.05,80.05,79.40,95.89,1.25,1.24,1.28,0.79,3.28
2511213,79.80,2097.00,841.00,3905.00,2695.00,9.00,2101.00,1537.00,3067.00,79.80,80.15,80.56,94.37,1.26,1.25,1.23,0.75,3.27
2521213,80.00,2160.00,851.00,3978.00,2678.00,11.00,2071.00,1507.00,3044.00,80.36,79.90,81.87,95.56,1.24,1.25,1.18,0.75,3.27
2531224,80.20,2197.00,924.00,3956.00,2736.00,21.00,2138.00,1502.00,3029.00,80.10,80.10,80.31,96.55,1.25,1.24,1.23,0.76,3.26
2541240,80.40,2174.00,920.00,3955.00,2676.00,13.00,2089.00,1488.00,2973.00,80.71,80.51,80.87,96.22,1.22,1.22,1.22,0.78,3.25
2551214,80.60,2155.00,939.00,3987.00,2728.00,10.00,2044.00,1457.00,2947.00,80.41,81.18,81.39,95.32,1.23,1.20,1.20,0.75,3.24
2561217,80.80,2061.00,885.00,3964.00,2744.00,23.00,2117.00,1483.00,2996.00,80.92,81.23,80.71,96.30,1.21,1.19,1.22,0.75,3.23
2571218,81.00,2030.00,785.00,3907.00,2687.00,19.00,2148.00,1514.00,3145.00,81.55,80.87,81.02,98.27,1.19,1.21,1.21,0.76,3.21
2581219,81.20,2054.00,782.00,3957.00,2667.00,10.00,2088.00,1525.00,3096.00,81.13,81.13,81.44,96.30,1.20,1.20,1.19,0.75,3.20
2591219,81.40,2142.00,855.00,3945.00,2675.00,9.00,2015.00,1475.00,3075.00,81.55,81.97,81.08,96.14,1.18,1.17,1.21,0.75,3.20
2601222,81.60,2137.00,936.00,3990.00,2719.00,10.00,2046.00,1387.00,2968.00,81.71,81.44,81.65,96.39,1.18,1.19,1.18,0.75,3.19
2611224,81.80,2153.00,918.00,3962.00,2670.00,12.00,2041.00,1406.00,2937.00,82.40,81.71,81.55,95.40,1.18,1.17,1.18,0.77,3.18
2621231,82.00,2189.00,903.00,3993.00,2707.00,10.00,2056.00,1531.00,3084.00,81.97,81.81,81.97,96.30,1.18,1.17,1.17,0.77,3.17
2631223,82.20,2070.00,874.00,3974.00,2718.00,17.00,2080.00,1437.00,2906.00,82.24,82.78,82.46,95.40,1.16,1.15,1.15,0.75,3.16
2641225,82.40,1982.00,796.00,3951.00,2719.00,15.00,2114.00,1505.00,3090.00,82.84,82.84,82.89,96.05,1.14,1.14,1.14,0.75,3.15
2651226,82.60,2062.00,803.00,3868.00,2672.00,11.00,2068.00,1504.00,3080.00,82.84,82.57,82.67,95.73,1.14,1.15,1.15,0.77,3.13
2661226,82.80,2077.00,801.00,3897.00,2680.00,11.00,2047.00,1435.00,3015.00,83.39,83.00,82.78,96.14,1.12,1.13,1.15,0.75,3.13
2671229,83.00,2190.00,924.00,3955.00,2739.00,9.00,2058.00,1401.00,2921.00,82.84,83.11,83.06,95.40,1.14,1.13,1.14,0.75,3.12
2681229,83.20,2052.00,827.00,3915.00,2710.00,13.00,2099.00,1502.00,3031.00,82.95,83.39,82.78,96.05,1.14,1.12,1.14,0.75,3.11
2691231,83.40,2044.00,781.00,3886.00,2631.00,10.00,2046.00,1453.00,3061.00,83.45,83.78,83.45,95.32,1.12,1.11,1.12,0.75,3.10
2701229,83.60,2123.00,835.00,3876.00,2647.00,9.00,2044.00,1453.00,3057.00,83.73,84.18,84.47,95.24,1.11,1.09,1.08,0.75,3.08
2711231,83.80,2128.00,919.00,3983.00,2711.00,11.00,2011.00,1426.00,2950.00,84.24,84.47,84.24,96.05,1.09,1.08,1.09,0.75,3.07
2721240,84.00,2016.00,864.00,3986.00,2711.00,13.00,2068.00,1477.00,3026.00,83.90,84.47,83.62,95.24,1.10,1.08,1.11,0.77,3.07
2731233,84.20,2037.00,770.00,3901.00,2698.00,15.00,2097.00,1444.00,3088.00,84.30,83.78,84.41,95.73,1.09,1.09,1.08,0.76,3.07
2741240,84.40,2160.00,851.00,3900.00,2629.00,9.00,2032.00,1373.00,2912.00,84.07,84.93,83.62,95.24,1.09,1.07,1.11,0.78,3.06
2751251,84.60,2112.00,870.00,3996.00,2766.00,15.00,2088.00,1502.00,2985.00,84.35,84.88,84.41,95.56,1.08,1.07,1.09,0.77,3.05
2761245,84.80,2030.00,824.00,3939.00,2706.00,20.00,2042.00,1454.00,3041.00,84.47,85.35,85.29,94.92,1.08,1.05,1.07,0.78,3.05
2771244,85.00,2036.00,758.00,3864.00,2671.00,9.00,2032.00,1392.00,2948.00,85.23,84.99,84.99,95.08,1.06,1.06,1.06,0.78,3.03
2781246,85.20,2155.00,820.00,3917.00,2622.00,10.00,2019.00,1393.00,2899.00,85.29,85.29,85.29,94.84,1.05,1.05,1.05,0.78,3.02
2791245,85.40,2110.00,900.00,3983.00,2723.00,13.00,2094.00,1499.00,3010.00,85.46,85.70,84.99,95.16,1.04,1.04,0.64,0.78,3.02
2801248,85.60,2037.00,790.00,3912.00,2678.00,16.00,2082.00,1434.00,3012.00,86.00,86.25,86.31,95.16,1.03,1.03,1.00,0.78,3.00
2811248,85.80,2035.00,742.00,3928.00,2639.00,9.00,2028.00,1383.00,2909.00,86.19,85.82,85.70,95.08,1.03,1.04,1.03,0.78,3.01
2821250,86.00,2107.00,846.00,3895.00,2661.00,8.00,2020.00,1377.00,2936.00,86.07,85.64,86.49,95.00,1.03,1.04,1.01,0.79,3.00
2831250,86.20,2133.00,918.00,3952.00,2737.00,11.00,2118.00,1483.00,3001.00,86.25,86.13,86.07,93.98,1.03,1.02,1.02,0.78,2.99
2841251,86.40,1999.00,838.00,3901.00,2681.00,12.00,2071.00,1442.00,3042.00,86.37,86.99,86.68,95.00,1.02,1.00,1.00,0.79,2.99
2851253,86.60,2006.00,746.00,3879.00,2695.00,9.00,2014.00,1368.00,2944.00,86.99,87.11,87.24,95.08,1.01,1.00,0.99,0.78,2.98
2861255,86.80,2114.00,789.00,3881.00,2641.00,9.00,2001.00,1412.00,2889.00,86.74,86.31,86.43,94.92,1.02,1.02,1.01,0.79,2.98
2871248,87.00,2093.00,886.00,3964.00,2706.00,10.00,2036.00,1402.00,2866.00,87.24,86.80,86.92,95.24,0.99,1.00,1.00,0.78,2.97
2881247,87.20,2124.00,873.00,3946.00,2636.00,11.00,2012.00,1364.00,2851.00,87.30,87.24,87.17,94.92,1.01,0.99,0.99,0.76,2.97
2891251,87.40,2090.00,868.00,3981.00,2683.00,13.00,2030.00,1394.00,2883.00,87.43,87.62,87.87,95.40,0.99,0.98,0.97,0.77,2.96
2901251,87.60,2102.00,873.00,3927.00,2703.00,9.00,1992.00,1359.00,2864.00,87.68,87.30,88.19,94.92,0.97,0.99,0.96,0.76,2.95
2911253,87.80,2121.00,876.00,3953.00,2697.00,8.00,1978.00,1356.00,2910.00,88.19,88.85,88.71,95.00,0.96,0.96,0.95,0.78,2.95
2921250,88.00,2094.00,877.00,3970.00,2713.00,9.00,1977.00,1356.00,2875.00,87.74,87.68,87.62,94.92,0.97,0.97,0.99,0.76,2.94
2931256,88.20,2085.00,888.00,3948.00,2681.00,8.00,2018.00,1376.00,2853.00,88.32,88.19,88.19,95.40,0.96,0.96,0.96,0.76,2.94
2941256,88.40,2102.00,853.00,3934.00,2704.00,10.00,2017.00,1355.00,2888.00,88.39,88.32,88.71,94.84,0.96,0.96,0.95,0.76,2.93
2951259,88.60,2096.00,853.00,3947.00,2735.00,11.00,2038.00,1364.00,2845.00,88.98,88.19,89.11,95.56,0.94,0.96,0.94,0.78,2.93
2961255,88.80,2143.00,853.00,3942.00,2693.00,10.00,1993.00,1319.00,2882.00,89.44,89.24,88.98,94.76,0.93,0.93,0.94,0.76,2.93
2971259,89.00,2016.00,819.00,3923.00,2681.00,12.00,2104.00,1405.00,2951.00,88.85,88.52,88.91,95.64,0.95,0.95,0.94,0.76,2.92
2981259,89.20,1965.00,727.00,3841.00,2654.00,9.00,2104.00,1446.00,3007.00,89.31,89.18,90.47,95.00,0.93,0.94,0.90,0.78,2.92
2991259,89.40,1979.00,695.00,3881.00,2650.00,12.00,2051.00,1379.00,3027.00,89.44,89.58,89.24,95.00,0.93,0.92,0.93,0.76,2.91
3001262,89.60,2032.00,759.00,3854.00,2619.00,10.00,1989.00,1427.00,2979.00,89.65,89.65,88.91,95.32,0.90,0.90,0.94,0.77,2.90
3011264,89.80,1987.00,723.00,3862.00,2686.00,10.00,2034.00,1427.00,3000.00,89.24,89.31,90.47,94.68,0.93,0.93,0.90,0.77,2.90
3021265,90.00,2000.00,723.00,3896.00,2634.00,8.00,2042.00,1372.00,2976.00,90.47,90.47,90.47,95.48,0.90,0.90,0.92,0.77,2.89
3031264,90.20,2007.00,723.00,3904.00,2648.00,11.00,2038.00,1425.00,3015.00,90.47,90.47,90.47,95.32,0.90,0.90,0.90,0.77,2.89
3041265,90.40,2007.00,737.00,3895.00,2616.00,12.00,2096.00,1450.00,2986.00,90.54,91.45,90.61,94.84,0.89,0.87,0.89,0.78,2.89
3051266,90.60,2004.00,741.00,3864.00,2648.00,10.00,2028.00,1441.00,3014.00,90.75,90.89,91.03,95.40,0.89,0.88,0.89,0.77,2.89
3061268,90.80,2021.00,731.00,3890.00,2641.00,11.00,2018.00,1384.00,2975.00,90.96,90.47,91.10,95.56,0.88,0.89,0.88,0.77,2.86
3071267,91.00,2027.00,768.00,3868.00,2626.00,8.00,1990.00,1361.00,3007.00,91.45,91.03,91.31,95.32,0.87,0.88,0.87,0.77,2.86
3081269,91.20,2101.00,834.00,3880.00,2648.00,9.00,1993.00,1341.00,2942.00,90.82,91.53,91.45,94.76,0.89,0.87,0.87,0.76,2.87
3091270,91.40,2092.00,827.00,3911.00,2663.00,8.00,2024.00,1371.00,2876.00,91.45,91.53,91.96,95.32,0.87,0.86,0.86,0.77,2.86
3101269,91.60,2056.00,845.00,3934.00,2726.00,9.00,1980.00,1377.00,2827.00,92.18,91.89,91.53,95.24,0.85,0.85,0.87,0.77,2.85
3111270,91.80,2076.00,854.00,3920.00,2602.00,10.00,2004.00,1321.00,2864.00,92.40,91.60,91.74,95.56,0.85,0.86,0.86,0.76,2.84
3121272,92.00,2006.00,746.00,3863.00,2601.00,8.00,2039.00,1427.00,2945.00,92.03,91.96,91.89,95.48,0.85,0.85,0.86,0.76,2.84
3131274,92.20,2002.00,811.00,3948.00,2698.00,13.00,2058.00,1417.00,2934.00,91.96,92.99,92.47,95.16,0.86,0.85,0.84,0.78,2.83
3141274,92.40,2057.00,863.00,3910.00,2628.00,9.00,2006.00,1309.00,2851.00,92.62,92.69,92.84,92.92,0.84,0.83,0.83,0.77,2.84
3151295,92.60,1974.00,717.00,3835.00,2593.00,10.00,2007.00,1394.00,2988.00,92.69,92.54,93.37,95.32,0.84,0.84,0.82,0.77,2.83
3161289,92.80,2106.00,827.00,3879.00,2635.00,8.00,2060.00,1440.00,2959.00,93.37,93.60,92.77,94.92,0.83,0.81,0.84,0.79,2.82
3171285,93.00,1968.00,721.00,3890.00,2661.00,9.00,2015.00,1383.00,2968.00,93.37,93.14,93.67,96.22,0.82,0.83,0.83,0.77,2.81
3181285,93.20,2016.00,733.00,3848.00,2615.00,8.00,2000.00,1339.00,2850.00,93.22,93.52,92.99,95.00,0.83,0.82,0.82,0.78,2.81
3191288,93.40,2063.00,869.00,3928.00,2706.00,10.00,2079.00,1453.00,2959.00,93.83,94.14,93.90,95.00,0.81,0.79,0.56,0.79,2.80
3201286,93.60,1978.00,700.00,3860.00,2669.00,8.00,1999.00,1363.00,2923.00,94.06,93.90,93.52,95.16,0.81,0.81,0.82,0.78,2.79
3211286,93.80,2033.00,692.00,3861.00,2604.00,9.00,1929.00,1303.00,2877.00,94.60,93.90,93.90,95.08,0.79,0.81,0.81,0.78,2.78
3221290,94.00,2048.00,805.00,3919.00,2708.00,12.00,2073.00,1452.00,2990.00,94.29,94.76,93.60,95.16,0.80,0.79,0.81,0.78,2.78
3231290,94.20,1983.00,701.00,3826.00,2593.00,9.00,1991.00,1345.00,2903.00,98.71,94.76,94.45,95.00,0.80,0.79,0.79,0.78,2.76
3241292,94.40,2090.00,866.00,3903.00,2652.00,9.00,2009.00,1370.00,2850.00,94.45,95.16,94.76,95.16,0.79,0.78,0.78,0.79,2.76
3251290,94.60,2005.00,821.00,3912.00,2659.00,11.00,2020.00,1395.00,2904.00,94.68,95.16,94.92,95.24,0.78,0.78,0.78,0.78,2.76
